,user_id,snowplow_pseudo_id,AGEB_key,user_first_visit,traffic_source,device_category,browser,mobile_brand,model_name,country,total_session_duration,total_events,total_page_views,engagement_time_minutes
2880,aa9f150d-47b4-4f44-92fc-11060b48752c,344264281.1613207162,,2021-02-13,tegger.io,desktop,Chrome,Google,Chrome,Germany,306128,5709,1803,0.05
2881,b79250d5-1f42-4d80-863b-93e9db303f61,1498297634.1617461332,,2021-04-03,(direct),mobile,Chrome,Samsung,SM-J610G,El Salvador,1815,34,9,0.03
2882,58ecdce2-9165-4beb-9627-a88d7e235b34,2094893453.1614360918,,2021-02-26,freim.tv,desktop,Chrome,Google,Chrome,Austria,540,143,51,0.03
2883,f8cf752c-cfe8-4a5e-aa7b-07f46e45e9e3,539449774.1617469680,,2021-04-03,tegger.io,desktop,Chrome,Google,Chrome,Germany,4439,138,34,0.02
2884,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,4714,110,36,0.02
2885,58ecdce2-9165-4beb-9627-a88d7e235b34,436621551.1614360688,,2021-02-26,news.culturacolectiva.com,desktop,Chrome,Google,Chrome,Austria,28,22,8,0.01
2886,1c101e61-f3cc-4d77-8803-e27aa80f2a59,711545288.1617212007,,2021-03-31,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,1325,150,40,0.01
2887,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,0,8,4,0.0
2888,001bd76d-0ddb-4856-9139-5871968875be,1859723339.1615253133,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,United States,88,88,32,0.0
2889,6af2a681-8dee-4660-8e42-9ee5982f3766,1963813581.1617466315,150990438,2021-04-03,(direct),mobile,Samsung Internet,Samsung,SM-G770F,Mexico,869,18,4,0.0
2890,8d51ca80-62e9-4479-97c0-b46658b81348,1524300889.1615816011,,2021-03-15,tegger.io,desktop,Chrome,Google,Chrome,Colombia,0,4,2,0.0
2891,a32146b3-74bc-4c87-9c1e-1f28f8bf8512,1015182536.1616261580,,2021-03-20,(direct),desktop,Chrome,Google,Chrome,Germany,47150,1198,411,0.0
2892,0e09009a-3c8a-47e5-b76a-cdb533ed5dc0,362302340.1614464722,140672332,2021-02-27,news.culturacolectiva.com,mobile,Chrome,Samsung,SM-J600G,Mexico,2402,98,28,0.0
2893,be9335e4-64e4-483b-85db-9eda502802fc,1948404512.1616348445,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,143,7,2,
2894,a32146b3-74bc-4c87-9c1e-1f28f8bf8512,1859036510.1617125579,,2021-03-30,tegger.io,desktop,Chrome,Google,Chrome,Germany,63,25,8,
2895,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,12140,90,50,
2896,be9335e4-64e4-483b-85db-9eda502802fc,1387318212.1617235756,,2021-03-31,tegger.io,desktop,Chrome,Google,Chrome,China,10217,666,232,
2897,be9335e4-64e4-483b-85db-9eda502802fc,510717200.1616348437,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,288,20,8,
2898,ac2c8743-fa07-4cce-84e1-3b107397d0c0,1184992897.1617413709,1902600012046,2021-04-02,m.facebook.com,mobile,Safari (in-app),Apple,iPhone,Mexico,0,4,2,
2899,63ef1063-3843-4ddd-82ff-da1b930c3d21,1428161118.1611895985,,2021-04-06,(direct),mobile,Chrome,Huawei,EML-L09,Peru,171,7,2,2.38
2900,827097f5-6ca4-4fc0-9a85-a5c4ac187fdd,217828245.1617685799,,2021-04-06,m.facebook.com,mobile,Android Webview,LG,LM-X210(G),Colombia,1788,36,12,0.75
2901,be92c1aa-3f9d-4dfb-b5df-9b79f20a0b94,1815802942.1617693401,,2021-04-06,(direct),tablet,Chrome,Huawei,AGS-L03,Bulgaria,1406,26,8,0.18
2902,f3fede5d-65c9-49c0-b71d-ef5c4074a8b6,101559960.1617604732,1903900015138,2021-04-05,google,mobile,Chrome,,,Mexico,42,6,2,0.14
2903,1c324a48-a215-4cc8-911b-cd7adec0d2ef,305394570.1617720753,,2021-04-06,(direct),tablet,Chrome,Amazon,KFMUWI,United Kingdom,60,8,2,0.11
2904,d8c65efd-7c33-451e-b04a-61bcc3a6a51e,555652033.1617726097,220110068,2021-04-06,google,mobile,Chrome,Samsung,SM-J260T1,Mexico,689,23,4,0.1
2905,332d5ba7-4cf9-4dc8-85fb-826ab138420f,1693204941.1617656183,,2021-04-05,google,mobile,Chrome,Samsung,SM-G610M,Argentina,28,6,2,0.1
2906,629257d1-c21d-4ab2-be47-9665a9b1e5d5,1048117995.1615223506,0901500010733,2021-03-29,t.co,desktop,Chrome,Apple,Safari,Mexico,20482,206,58,0.09
2907,9eb653c9-c80b-49aa-82f7-e74005d5952a,2037359506.1617749573,,2021-04-06,tejidosacrochetpasoapaso.com,mobile,Chrome,Samsung,SM-N976B,Spain,114,8,2,0.09
2908,9728a5ce-89c8-4a3e-b788-98d72056dc90,466996023.1617707073,1403900011378,2021-04-06,google,mobile,Chrome,Samsung,SM-J730M,Mexico,94,9,2,0.09
2909,0adb43c6-0893-4ca7-b4ab-6bbd85e7dfba,1650884611.1617667670,2402800010488,2021-04-05,bing,desktop,Edge,Microsoft,Edge,Mexico,1200,26,8,0.08
2910,879500df-8cde-46a9-aef7-1768632fa772,869601673.1617710510,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,22099,833,245,0.08
2911,5b62b992-9ee8-40bd-b2ba-2add655fc503,960584557.1617707481,1411800010318,2021-04-06,(direct),mobile,Chrome,Huawei,DUB-LX3,Mexico,432,26,8,0.08
2912,7426a750-c42e-40cd-b56e-98f8d812828d,1448942970.1617698328,,2021-04-06,newsletter,desktop,Chrome,Google,Chrome,Argentina,1343,38,14,0.07
2913,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,29714,474,152,0.07
2914,aa9f150d-47b4-4f44-92fc-11060b48752c,344264281.1613207162,,2021-02-13,tegger.io,desktop,Chrome,Google,Chrome,Germany,62701,2880,811,0.05
2915,879500df-8cde-46a9-aef7-1768632fa772,2126207461.1617709722,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,1343,89,25,0.04
2916,4fa6d381-7e90-4b2d-b34f-9613d23d0d7a,179585539.1617653306,,2021-04-05,tegger.io,desktop,Chrome,Google,Chrome,Canada,32018,2044,616,0.02
2917,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,2546,33,11,0.02
2918,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,2546,33,11,0.02
2919,9b083851-6c58-44dc-bf7c-52c6ebf81efd,1529284681.1614827823,2201401014325,2021-03-03,tegger.io,desktop,Chrome,Google,Chrome,Mexico,911,62,20,0.01
2920,e4acf32c-fbc4-4f6d-93bc-bfc46fbac1a0,1265667887.1617592789,0901500011233,2021-04-04,(direct),mobile,Chrome,Motorola,Moto G6 Play,Mexico,18612,234,90,0.0
2921,3d27656c-ab5a-461d-ab03-bf19bea0b186,862346224.1612130808,,2021-01-31,(direct),mobile,Chrome,LG,X230,Argentina,2457,48,18,0.0
2922,6af2a681-8dee-4660-8e42-9ee5982f3766,1963813581.1617466315,150990438,2021-04-03,(direct),mobile,Samsung Internet,Samsung,SM-G770F,Mexico,12,15,6,0.0
2923,a42c681b-15fd-42ea-b8a2-9dc5664e979e,281860613.1617744357,0901500010733,2021-04-06,(direct),desktop,Safari,Apple,Safari,Mexico,29481,208,92,0.0
2924,e4acf32c-fbc4-4f6d-93bc-bfc46fbac1a0,1265667887.1617592789,0901500010733,2021-04-04,(direct),mobile,Chrome,Motorola,Moto G6 Play,Mexico,18612,234,90,0.0
2925,879500df-8cde-46a9-aef7-1768632fa772,2126207461.1617709722,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,61,13,5,0.0
2926,4fa6d381-7e90-4b2d-b34f-9613d23d0d7a,286317866.1617652865,,2021-04-05,tegger.io,desktop,Chrome,Google,Chrome,Canada,11829,319,78,0.0
2927,4f70b875-ddab-47a8-a304-bee8149eb1c5,549632917.1617525027,150990438,2021-04-04,google,mobile,Safari,Apple,iPhone,Mexico,0,4,2,0.0
2928,879500df-8cde-46a9-aef7-1768632fa772,869601673.1617710510,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,864,152,62,0.0
2929,879500df-8cde-46a9-aef7-1768632fa772,869601673.1617710510,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,3330,119,45,0.0
2930,20253aee-b30a-4838-95c5-5ac07ce71bd6,1809928743.1579758445,150990438,2021-03-20,(direct),desktop,Chrome,Apple,Safari,Mexico,9957,74,27,
2931,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,38144,216,128,
2932,a42c681b-15fd-42ea-b8a2-9dc5664e979e,784843892.1614830929,0901500010733,2021-03-03,(direct),mobile,Safari,Apple,iPhone,Mexico,2366,18,10,
2933,be9335e4-64e4-483b-85db-9eda502802fc,510717200.1616348437,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,398383,3151,1495,
2934,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,2,4,2,
2935,be9335e4-64e4-483b-85db-9eda502802fc,1948404512.1616348445,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,5039,56,20,
2936,4b8e2c6f-ffc4-48d5-8e38-895dcbb94936,1389848301.1609173635,,2020-12-28,Cultura Colectiva,desktop,Chrome,Google,Chrome,Venezuela,16626,156,72,
2937,9e07e2cd-180a-420b-ad58-20bb70796234,1199508280.1615414155,,2021-04-04,bing,desktop,Edge,Microsoft,Edge,Colombia,0,4,2,
2938,5f142420-c663-406d-8ee7-5983d6afb14f,1285639141.1617789850,,2021-04-07,google,mobile,Chrome,Samsung,SM-J260M,Venezuela,840,24,8,2.68
2939,d1530243-57b1-4d6d-90a0-3c99f5626a74,2112760669.1617805894,,2021-04-07,google,mobile,Chrome,Alcatel,5041C,Venezuela,3828,46,16,1.66
2940,a77aae99-0d5a-4dc7-a41a-8a218d0fc814,616002329.1617771313,,2021-04-06,google,mobile,Chrome,Samsung,SM-A750G,Peru,1592,8,2,1.02
2941,68ae9c69-ce44-40bd-8453-4fdeba871df3,amp-KP9M7zxyAI9vw5aQ8ZW5_Q,,2021-04-07,(direct),mobile,Chrome,,,Brazil,79,8,2,0.93
2942,742569ee-f32f-49b9-87e0-ccd71c39824a,437066295.1617819971,1403900011378,2021-04-07,(direct),mobile,Chrome,Samsung,SM-G531H,Mexico,179,14,4,0.47
2943,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,6005,135,47,0.39
2944,46f6a229-d9ab-4cf9-a5aa-77eb990c51ac,amp-LdMbetTnwiWXodM3hsswyg,,2021-04-07,tegger.io,tablet,Chrome,VIT,T4310,Venezuela,146027,2427,926,0.21
2945,001bd76d-0ddb-4856-9139-5871968875be,393700191.1615183824,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,87240,3600,960,0.19
2946,001bd76d-0ddb-4856-9139-5871968875be,393700191.1615183824,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,21810,900,240,0.17
2947,9dccc517-d844-4bad-a427-6fcaf3d6f08a,818829131.1617772282,2111400013737,2021-04-07,google,mobile,Chrome,Huawei,STK-LX3,Mexico,94,8,2,0.17
2948,0a1d2fb0-092c-4970-a690-f856e06ed358,688361085.1617805274,,2021-04-07,(direct),mobile,Chrome,Samsung,SM-G955U,United States,906,54,15,0.11
2949,593bd612-df57-4a58-86b1-50ba62041c4b,1232906250.1617772033,,2021-04-07,google,mobile,Chrome,Samsung,SM-G770U1,United States,1635,290,110,0.09
2950,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,132110,2970,1034,0.09
2951,c90115cf-1ba5-4d38-96cf-48fec9cb4bc2,1300741127.1617828072,,2021-04-07,google,mobile,Chrome,Samsung,SM-A105M,Argentina,589,11,2,0.09
2952,685dc333-bd61-44d0-b858-ad77a89ad2a9,1188746231.1617818041,,2021-04-07,(direct),mobile,Chrome,Samsung,SM-J111M,Argentina,4422,54,24,0.08
2953,6e56f7ca-3d64-4333-a9ca-4c495637baa5,173686568.1617825959,0900800010141,2021-04-07,google,desktop,Chrome,Google,Chrome,Mexico,749,9,2,0.07
2954,87dfd6de-14e1-41a3-a8db-3a43e3405552,1110630002.1617821029,,2021-04-07,google,mobile,Chrome,,,Peru,345,10,2,0.06
2955,001bd76d-0ddb-4856-9139-5871968875be,1859723339.1615253133,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,27776,432,112,0.06
2956,b0165708-6721-485c-848b-07958aba7638,219960919.1617834270,0901500010733,2021-04-07,google,desktop,Chrome,Google,Chrome,Mexico,53,7,2,0.05
2957,0295c03b-f8c3-4918-9f34-1ce9b3a26d7d,131515076.1617829329,,2021-04-07,google,mobile,Chrome,Samsung,SM-A705MN,Ecuador,59,12,4,0.03
2958,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,18015,405,141,0.03
2959,aa9f150d-47b4-4f44-92fc-11060b48752c,344264281.1613207162,,2021-02-13,tegger.io,desktop,Chrome,Google,Chrome,Germany,27432,576,183,0.03
2960,4fa6d381-7e90-4b2d-b34f-9613d23d0d7a,179585539.1617653306,,2021-04-05,tegger.io,desktop,Chrome,Google,Chrome,Canada,28754,1934,514,0.03
2961,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,6005,135,47,0.02
2962,32c13b2c-1433-42f5-9625-68ccd2b37db1,816301708.1617837770,,2021-04-07,(direct),desktop,Chrome,Apple,Safari,Colombia,169,19,4,0.02
2963,9b083851-6c58-44dc-bf7c-52c6ebf81efd,1529284681.1614827823,3006100010952,2021-03-03,tegger.io,desktop,Chrome,Google,Chrome,Mexico,79179,2279,605,0.01
2964,9b083851-6c58-44dc-bf7c-52c6ebf81efd,1529284681.1614827823,2201401014325,2021-03-03,tegger.io,desktop,Chrome,Google,Chrome,Mexico,79179,2279,605,0.01
2965,b15477c0-41cc-483c-9e3c-4a439ce2df34,358118926.1616587597,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,0,8,4,0.0
2966,9b083851-6c58-44dc-bf7c-52c6ebf81efd,1032721507.1614823283,2201401014325,2021-03-03,tegger.io,desktop,Chrome,Google,Chrome,Mexico,169,6,2,0.0
2967,29d76cc9-3603-4f67-831a-d9f25b58dbd7,970583215.1616779205,25012118A,2021-03-26,tegger.io,desktop,Chrome,Google,Chrome,Mexico,249756,6084,1872,0.0
2968,879500df-8cde-46a9-aef7-1768632fa772,869601673.1617710510,,2021-04-06,tegger.io,mobile,Chrome,Huawei,STK-L21,Morocco,14324,942,348,0.0
2969,be9335e4-64e4-483b-85db-9eda502802fc,510717200.1616348437,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,115818,1212,567,0.0
2970,4fa6d381-7e90-4b2d-b34f-9613d23d0d7a,286317866.1617652865,,2021-04-05,tegger.io,desktop,Chrome,Google,Chrome,Canada,134050,5985,1435,0.0
2971,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,3564,34,20,
2972,a42c681b-15fd-42ea-b8a2-9dc5664e979e,784843892.1614830929,0901500010733,2021-03-03,(direct),mobile,Safari,Apple,iPhone,Mexico,1202,12,8,
2973,0708f0b1-99b5-45d9-921d-126a0febf51e,331363628.1616975529,0901500010733,2021-03-28,google,mobile,Chrome,Samsung,SM-A505G,Mexico,18,15,6,
2974,a42c681b-15fd-42ea-b8a2-9dc5664e979e,784843892.1614830929,0900600010151,2021-03-03,(direct),mobile,Safari,Apple,iPhone,Mexico,1202,12,8,
2975,be9335e4-64e4-483b-85db-9eda502802fc,1948404512.1616348445,,2021-03-21,tegger.io,desktop,Chrome,Google,Chrome,China,6845,26,10,
2976,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,2610,83,30,1.45
2977,86f822a6-3feb-43bf-b810-1a5ac76dcc4a,881299293.1618030857,1200101585266,2021-04-10,bing,tablet,Chrome,Amazon,KFMUWI,Mexico,1974,18,6,1.26
2978,ee213f7a-d11c-463b-8f64-948861a2bcda,1959709744.1618060222,,2021-04-10,google,mobile,Safari,Apple,iPhone,United States,545,9,2,1.04
2979,7fa34d9a-94b8-4c53-9ddc-5bce0f8427a6,274360534.1609949399,,2021-01-07,m.facebook.com,mobile,Android Webview,Asus,X00PD,Colombia,1069,75,22,0.76
2980,625778a8-7579-4777-9174-0669efb1b105,640953763.1617880035,,2021-04-08,tegger.io,mobile,Firefox,Mozilla,Firefox for Android,Austria,240574,7092,3362,0.54
2981,a5b85735-1afb-4353-afde-1b8bcd7af92d,1110528299.1618053482,0200100016148,2021-04-10,google,mobile,Chrome,Alcatel,5006G,Mexico,143,10,2,0.45
2982,1c101e61-f3cc-4d77-8803-e27aa80f2a59,711545288.1617212007,,2021-03-31,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,4060,68,23,0.4
2983,f9488bef-36ac-48c2-a5a4-d1ed6cdbd70e,1189699123.1618080624,,2021-04-10,google,mobile,Chrome,LG,LM-G710,United States,214,10,4,0.29
2984,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,41760,1328,480,0.2
2985,f159f294-6f03-4e4a-bd79-f85443f324c9,1051849791.1618051829,,2021-04-10,google,mobile,Chrome,Samsung,SM-S102DL,United States,233,10,4,0.15
2986,54bb0e15-b77a-4278-9d33-5f394c2fd71e,232958926.1618050344,,2021-04-10,(direct),desktop,Chrome,Google,Chrome,Jordan,700394,9776,3807,0.14
2987,1c101e61-f3cc-4d77-8803-e27aa80f2a59,711545288.1617212007,,2021-03-31,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,44660,748,253,0.12
2988,625778a8-7579-4777-9174-0669efb1b105,398384350.1617965576,,2021-04-09,tegger.io,desktop,Chrome,Google,Chrome,Austria,402300,8841,2747,0.09
2989,625778a8-7579-4777-9174-0669efb1b105,640953763.1617880035,,2021-04-08,tegger.io,mobile,Firefox,Mozilla,Firefox for Android,Austria,12272,292,140,0.08
2990,d93275fb-097f-4d65-ae18-de7321ca9d82,833202115.1618074112,,2021-04-10,(direct),mobile,Chrome,Motorola,Moto G6 Plus,Argentina,476,50,20,0.07
2991,c289dbf0-646d-44aa-9693-31c6237c0afa,1646769458.1618039042,,2021-04-10,google,desktop,Chrome,Google,Chrome,Venezuela,540,12,2,0.07
2992,001bd76d-0ddb-4856-9139-5871968875be,1859723339.1615253133,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,800,62,16,0.05
2993,aa9f150d-47b4-4f44-92fc-11060b48752c,344264281.1613207162,,2021-02-13,tegger.io,desktop,Chrome,Google,Chrome,Germany,168476,4370,1350,0.03
2994,4b8e2c6f-ffc4-48d5-8e38-895dcbb94936,1389848301.1609173635,,2020-12-28,Cultura Colectiva,desktop,Chrome,Google,Chrome,Venezuela,8617,252,112,0.02
2995,91e978ea-78e6-4bfe-96db-2d8b56f87c78,711545288.1617212007,,2021-03-31,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,8120,136,46,0.01
2996,91e978ea-78e6-4bfe-96db-2d8b56f87c78,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,2610,83,30,0.01
2997,625778a8-7579-4777-9174-0669efb1b105,1645180568.1617970796,,2021-04-09,tegger.io,desktop,Chrome,Google,Chrome,Austria,315619,5802,1716,0.01
2998,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Chrome,Google,Chrome,Spain,1355928,241500,75180,0.01
2999,58ecdce2-9165-4beb-9627-a88d7e235b34,2094893453.1614360918,,2021-02-26,freim.tv,desktop,Chrome,Google,Chrome,United Kingdom,36,39,15,0.01
3000,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Opera,Opera Software,Opera,Spain,1517348,270250,84130,0.0
3001,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Opera,Opera Software,Opera,Spain,1555190,274729,79261,0.0
3002,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Safari,Apple,Safari,Spain,888680,156988,45292,0.0
3003,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),mobile,Firefox,,,Spain,444340,78494,22646,0.0
3004,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),tablet,Safari,Apple,iPad,Spain,613396,109250,34010,0.0
3005,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Chrome,Google,Chrome,Spain,1640640,289824,83616,0.0
3006,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Edge,Microsoft,Edge,Spain,742532,132250,41170,0.0
3007,4fa6d381-7e90-4b2d-b34f-9613d23d0d7a,286317866.1617652865,,2021-04-05,tegger.io,desktop,Chrome,Google,Chrome,Canada,127542,3248,1276,0.0
3008,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Firefox,Apple,Safari,Spain,957040,169064,48776,0.0
3009,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),mobile,Safari,Apple,iPhone,Spain,451976,80500,25060,0.0
3010,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Safari,Apple,Safari,Spain,613396,109250,34010,0.0
3011,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Chrome,,,Spain,177562,31625,9845,0.0
3012,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Firefox,,,Spain,683600,120760,34840,0.0
3013,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Firefox,Mozilla,Firefox,Spain,1709000,301900,87100,0.0
3014,64589ac3-ba64-4d84-9dc3-70d23fc46b10,659340473.1616528051,3004400010453,2021-03-26,(direct),desktop,Chrome,Google,Chrome,Mexico,18144,132,72,0.0
3015,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Opera,Apple,Safari,Spain,1097656,195500,60860,0.0
3016,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Chrome,Apple,Safari,Spain,734870,129817,37453,0.0
3017,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),mobile,Safari,Apple,iPhone,Spain,717780,126798,36582,0.0
3018,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),mobile,Firefox,Mozilla,Firefox for Android,Spain,726456,129395,40281,0.0
3019,64589ac3-ba64-4d84-9dc3-70d23fc46b10,659340473.1616528051,3011800010143,2021-03-26,(direct),desktop,Chrome,Google,Chrome,Mexico,18144,132,72,0.0
3020,001bd76d-0ddb-4856-9139-5871968875be,1859723339.1615253133,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,2544,198,50,0.0
3021,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),mobile,Firefox,,,Spain,403550,71875,22375,0.0
3022,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),tablet,Safari,Apple,iPad,Spain,546880,96608,27872,0.0
3023,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Opera,Apple,Safari,Spain,1196300,211330,60970,0.0
3024,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Firefox,,,Spain,613396,109250,34010,0.0
3025,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Firefox,Apple,Safari,Spain,629538,112125,34905,0.0
3026,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Edge,Microsoft,Edge,Spain,871590,153969,44421,0.0
3027,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Firefox,Mozilla,Firefox,Spain,1372070,244375,76075,0.0
3028,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),mobile,Firefox,Mozilla,Firefox for Android,Spain,922860,163026,47034,0.0
3029,2be3c4b4-081c-4721-9469-ae2d0a6af473,1893313322.1617997075,,2021-04-09,(direct),desktop,Chrome,Apple,Safari,Spain,613396,109250,34010,0.0
3030,2be3c4b4-081c-4721-9469-ae2d0a6af473,418484780.1617994624,,2021-04-09,(direct),desktop,Chrome,,,Spain,222170,39247,11323,0.0
3031,b15477c0-41cc-483c-9e3c-4a439ce2df34,314845971.1616587170,,2021-03-24,tegger.io,desktop,Edge,Microsoft,Edge,South Korea,3423,34,20,
3032,bb13b206-f0c7-461b-bd47-b5d6f9e7cedf,1673967183.1617971427,,2021-04-09,pinterest.com,mobile,Safari (in-app),Apple,iPhone,Jordan,338,26,8,1.12
3033,4b8e2c6f-ffc4-48d5-8e38-895dcbb94936,1389848301.1609173635,,2020-12-28,Cultura Colectiva,desktop,Chrome,Google,Chrome,Venezuela,7079,115,44,0.71
3034,1c101e61-f3cc-4d77-8803-e27aa80f2a59,804160641.1617114854,,,tegger.io,desktop,Chrome,Google,Chrome,Netherlands,52,12,3,0.6
3035,625778a8-7579-4777-9174-0669efb1b105,640953763.1617880035,,2021-04-08,tegger.io,mobile,Firefox,Mozilla,Firefox for Android,Austria,507328,29050,11560,0.59
3036,9be0121b-f588-40d4-b25b-58f2894bb4f3,503311319.1617990459,161080039,2021-04-09,tegger.io,desktop,Chrome,Google,Chrome,Mexico,4911,48,12,0.41
3037,9be0121b-f588-40d4-b25b-58f2894bb4f3,114167356.1617992104,161080039,2021-04-09,tegger.io,desktop,Chrome,Google,Chrome,Mexico,66242,429,231,0.4
3038,de156b28-9871-4ff4-9cd7-97aeaa925c87,986429567.1614098861,,2021-02-23,(direct),desktop,Chrome,Apple,Safari,Colombia,100,24,8,0.23
3039,001bd76d-0ddb-4856-9139-5871968875be,1859723339.1615253133,,2021-03-08,tegger.io,desktop,Chrome,Google,Chrome,Germany,3924,138,27,0.14
